time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-06-01 12:00:00+00:00,11.689655172413794,9.0,14.0,0.0,9.066666666666666
2020-06-01 13:00:00+00:00,9.066666666666666,7.0,12.0,2.0,7.45
2020-06-01 14:00:00+00:00,7.45,6.0,10.0,2.0,5.8
2020-06-01 15:00:00+00:00,5.8,5.0,7.0,3.0,5.266666666666667
2020-06-01 16:00:00+00:00,5.266666666666667,4.0,7.0,3.0,4.4
2020-06-01 17:00:00+00:00,4.4,3.0,5.0,1.0,3.966666666666667
2020-06-01 18:00:00+00:00,3.966666666666667,3.0,6.0,39.0,8.066666666666666
2020-06-01 19:00:00+00:00,8.066666666666666,4.0,12.0,44.0,8.3
2020-06-01 20:00:00+00:00,8.3,6.0,11.0,46.0,8.816666666666666
2020-06-01 21:00:00+00:00,8.816666666666666,6.0,12.0,41.0,9.316666666666666
2020-06-01 22:00:00+00:00,9.316666666666666,7.0,12.0,46.0,10.425925925925926
2020-06-01 23:00:00+00:00,10.425925925925926,8.0,12.0,2.0,12.833333333333334
2020-06-02 00:00:00+00:00,12.833333333333334,11.0,16.0,2.0,14.55
2020-06-02 01:00:00+00:00,14.55,12.0,17.0,4.0,14.316666666666666
2020-06-02 02:00:00+00:00,14.316666666666666,12.0,18.0,2.0,13.95
2020-06-02 03:00:00+00:00,13.95,12.0,16.0,9.0,13.583333333333334
2020-06-02 04:00:00+00:00,13.583333333333334,11.0,15.0,16.0,13.233333333333333
2020-06-02 05:00:00+00:00,13.233333333333333,11.0,15.0,15.0,14.316666666666666
2020-06-02 06:00:00+00:00,14.316666666666666,11.0,17.0,15.0,15.166666666666666
2020-06-02 07:00:00+00:00,15.166666666666666,12.0,20.0,95.0,17.35
2020-06-02 08:00:00+00:00,17.35,14.0,21.0,58.0,17.4
2020-06-02 09:00:00+00:00,17.4,14.0,20.0,31.0,19.33333333333333
2020-06-02 10:00:00+00:00,19.33333333333333,14.0,25.0,16.0,24.685185185185187
2020-06-02 11:00:00+00:00,24.685185185185187,21.0,30.0,1.0,24.416666666666668
2020-06-02 12:00:00+00:00,24.416666666666668,18.0,33.0,1.0,14.3
2020-06-02 13:00:00+00:00,14.3,8.0,21.0,1.0,9.75
2020-06-02 14:00:00+00:00,9.75,6.0,12.0,80.0,8.266666666666667
2020-06-02 15:00:00+00:00,8.266666666666667,6.0,10.0,215.0,9.616666666666667
2020-06-02 16:00:00+00:00,9.616666666666667,7.0,13.0,324.0,11.716666666666669
2020-06-02 17:00:00+00:00,11.716666666666669,9.0,15.0,261.0,12.85
2020-06-02 18:00:00+00:00,12.85,11.0,16.0,273.0,12.85
2020-06-02 19:00:00+00:00,12.85,11.0,15.0,348.0,13.333333333333334
2020-06-02 20:00:00+00:00,13.333333333333334,11.0,16.0,356.0,16.616666666666667
2020-06-02 21:00:00+00:00,16.616666666666667,13.0,21.0,318.0,17.583333333333332
2020-06-02 22:00:00+00:00,17.583333333333332,13.0,20.0,350.0,20.48148148148148
2020-06-02 23:00:00+00:00,20.48148148148148,17.0,23.0,3.0,23.166666666666668
2020-06-03 00:00:00+00:00,23.166666666666668,19.0,28.0,3.0,30.883333333333333
2020-06-03 01:00:00+00:00,30.883333333333333,25.0,38.0,4.0,37.5
2020-06-03 02:00:00+00:00,37.5,32.0,42.0,4.0,36.18333333333333
2020-06-03 03:00:00+00:00,36.18333333333333,33.0,40.0,22.0,30.83333333333333
2020-06-03 04:00:00+00:00,30.83333333333333,27.0,35.0,26.0,26.633333333333333
2020-06-03 05:00:00+00:00,26.633333333333333,24.0,29.0,38.0,27.133333333333333
2020-06-03 06:00:00+00:00,27.133333333333333,24.0,32.0,42.0,28.5
2020-06-03 07:00:00+00:00,28.5,25.0,31.0,168.0,26.716666666666665
2020-06-03 08:00:00+00:00,26.716666666666665,24.0,30.0,164.0,35.53333333333333
2020-06-03 09:00:00+00:00,35.53333333333333,25.0,48.0,3.0,40.53333333333333
2020-06-03 10:00:00+00:00,40.53333333333333,36.0,47.0,23.0,46.64814814814815
2020-06-03 11:00:00+00:00,46.64814814814815,38.0,59.0,0.0,47.14845679012346
2020-06-03 12:00:00+00:00,47.14845679012346,53.0,82.0,1.0,47.64876543209877
2020-06-03 13:00:00+00:00,47.64876543209877,62.0,80.0,33.0,48.14907407407408
2020-06-03 14:00:00+00:00,48.14907407407408,55.0,72.0,9.0,48.64938271604938
2020-06-03 15:00:00+00:00,48.64938271604938,57.0,82.0,26.0,49.14969135802469
2020-06-03 16:00:00+00:00,49.14969135802469,51.0,77.0,12.0,49.65
2020-06-03 17:00:00+00:00,49.65,44.0,55.0,2.0,32.65
2020-06-03 18:00:00+00:00,32.65,23.0,47.0,10.0,24.0
2020-06-03 19:00:00+00:00,24.0,21.0,27.0,67.0,28.4
2020-06-03 20:00:00+00:00,28.4,24.0,32.0,88.0,25.816666666666663
2020-06-03 21:00:00+00:00,25.816666666666663,22.0,30.0,121.0,24.1
2020-06-03 22:00:00+00:00,24.1,22.0,29.0,111.0,25.51851851851852
2020-06-03 23:00:00+00:00,25.51851851851852,22.0,30.0,3.0,24.4
2020-06-04 00:00:00+00:00,24.4,20.0,27.0,3.0,25.516666666666666
2020-06-04 01:00:00+00:00,25.516666666666666,23.0,29.0,4.0,25.73333333333333
2020-06-04 02:00:00+00:00,25.73333333333333,22.0,30.0,9.0,26.28333333333333
2020-06-04 03:00:00+00:00,26.28333333333333,23.0,31.0,17.0,30.2
2020-06-04 04:00:00+00:00,30.2,25.0,35.0,2.0,32.71666666666667
2020-06-04 05:00:00+00:00,32.71666666666667,29.0,36.0,4.0,33.38333333333333
2020-06-04 06:00:00+00:00,33.38333333333333,30.0,38.0,14.0,36.61666666666667
2020-06-04 07:00:00+00:00,36.61666666666667,33.0,40.0,106.0,35.85
2020-06-04 08:00:00+00:00,35.85,29.0,41.0,78.0,46.61666666666667
2020-06-04 09:00:00+00:00,46.61666666666667,30.0,68.0,0.0,47.76
2020-06-04 10:00:00+00:00,47.76,60.0,74.0,3.0,48.903333333333336
2020-06-04 11:00:00+00:00,48.903333333333336,68.0,82.0,1.0,50.04666666666667
2020-06-04 12:00:00+00:00,50.04666666666667,62.0,77.0,2.0,51.190000000000005
2020-06-04 13:00:00+00:00,51.190000000000005,57.0,75.0,22.0,52.333333333333336
2020-06-04 14:00:00+00:00,52.333333333333336,46.0,60.0,1.0,36.93333333333333
2020-06-04 15:00:00+00:00,36.93333333333333,27.0,52.0,4.0,28.4
2020-06-04 16:00:00+00:00,28.4,25.0,33.0,17.0,33.71666666666667
2020-06-04 17:00:00+00:00,33.71666666666667,25.0,43.0,3.0,33.916666666666664
2020-06-04 18:00:00+00:00,33.916666666666664,29.0,40.0,10.0,33.6
2020-06-04 19:00:00+00:00,33.6,30.0,41.0,79.0,33.016666666666666
2020-06-04 20:00:00+00:00,33.016666666666666,29.0,38.0,119.0,31.883333333333333
2020-06-04 21:00:00+00:00,31.883333333333333,27.0,38.0,175.0,27.45
2020-06-04 22:00:00+00:00,27.45,23.0,32.0,218.0,22.62962962962963
2020-06-04 23:00:00+00:00,22.62962962962963,20.0,25.0,2.0,19.95
2020-06-05 00:00:00+00:00,19.95,17.0,24.0,3.0,21.83333333333333
2020-06-05 01:00:00+00:00,21.83333333333333,19.0,25.0,4.0,23.916666666666668
2020-06-05 02:00:00+00:00,23.916666666666668,20.0,28.0,18.0,27.766666666666666
2020-06-05 03:00:00+00:00,27.766666666666666,24.0,32.0,9.0,29.316666666666663
2020-06-05 04:00:00+00:00,29.316666666666663,26.0,34.0,10.0,31.85
2020-06-05 05:00:00+00:00,31.85,28.0,38.0,4.0,41.91666666666666
2020-06-05 06:00:00+00:00,41.91666666666666,34.0,51.0,5.0,55.43333333333333
2020-06-05 07:00:00+00:00,55.43333333333333,44.0,64.0,35.0,56.28611111111111
2020-06-05 08:00:00+00:00,56.28611111111111,59.0,71.0,22.0,57.138888888888886
2020-06-05 09:00:00+00:00,57.138888888888886,62.0,87.0,1.0,57.99166666666666
2020-06-05 10:00:00+00:00,57.99166666666666,74.0,93.0,0.0,58.84444444444444
2020-06-05 11:00:00+00:00,58.84444444444444,75.0,97.0,0.0,59.69722222222222
2020-06-05 12:00:00+00:00,59.69722222222222,65.0,89.0,1.0,60.55
2020-06-05 13:00:00+00:00,60.55,51.0,68.0,1.0,50.5
2020-06-05 14:00:00+00:00,50.5,42.0,59.0,1.0,50.74722222222222
2020-06-05 15:00:00+00:00,50.74722222222222,42.0,122.0,52.0,50.99444444444444
2020-06-05 16:00:00+00:00,50.99444444444444,94.0,120.0,131.0,51.24166666666666
2020-06-05 17:00:00+00:00,51.24166666666666,114.0,136.0,138.0,51.48888888888889
2020-06-05 18:00:00+00:00,51.48888888888889,75.0,125.0,148.0,51.73611111111111
2020-06-05 19:00:00+00:00,51.73611111111111,54.0,74.0,237.0,51.98333333333333
2020-06-05 20:00:00+00:00,51.98333333333333,46.0,59.0,294.0,45.93333333333333
2020-06-05 21:00:00+00:00,45.93333333333333,42.0,50.0,357.0,45.73333333333333
2020-06-05 22:00:00+00:00,45.73333333333333,43.0,50.0,386.0,43.44444444444444
2020-06-05 23:00:00+00:00,43.44444444444444,39.0,47.0,2.0,38.36666666666667
2020-06-06 00:00:00+00:00,38.36666666666667,33.0,43.0,2.0,36.06666666666667
2020-06-06 01:00:00+00:00,36.06666666666667,33.0,38.0,4.0,34.483333333333334
2020-06-06 02:00:00+00:00,34.483333333333334,32.0,37.0,4.0,32.75
2020-06-06 03:00:00+00:00,32.75,30.0,37.0,4.0,33.333333333333336
2020-06-06 04:00:00+00:00,33.333333333333336,29.0,37.0,5.0,33.85
2020-06-06 05:00:00+00:00,33.85,30.0,38.0,5.0,39.63333333333333
2020-06-06 06:00:00+00:00,39.63333333333333,35.0,44.0,4.0,38.93333333333333
2020-06-06 07:00:00+00:00,38.93333333333333,35.0,43.0,20.0,38.31666666666667
2020-06-06 08:00:00+00:00,38.31666666666667,35.0,43.0,41.0,37.11666666666667
2020-06-06 09:00:00+00:00,37.11666666666667,34.0,40.0,49.0,38.05
2020-06-06 10:00:00+00:00,38.05,34.0,44.0,36.0,39.77777777777778
2020-06-06 11:00:00+00:00,39.77777777777778,36.0,43.0,3.0,40.68333333333333
2020-06-06 12:00:00+00:00,40.68333333333333,37.0,45.0,1.0,41.43333333333333
2020-06-06 13:00:00+00:00,41.43333333333333,38.0,44.0,2.0,39.41666666666666
