time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-06-01 00:00:00+00:00,12.633333333333333,11.0,14.0,32.0,9.9
2020-06-01 01:00:00+00:00,9.9,9.0,12.0,23.0,8.866666666666667
2020-06-01 02:00:00+00:00,8.866666666666667,8.0,10.0,11.0,8.25
2020-06-01 03:00:00+00:00,8.25,7.0,10.0,7.0,7.283333333333333
2020-06-01 04:00:00+00:00,7.283333333333333,7.0,8.0,3.0,6.75
2020-06-01 05:00:00+00:00,6.75,6.0,8.0,10.0,6.083333333333333
2020-06-01 06:00:00+00:00,6.083333333333333,6.0,7.0,32.0,6.576271186440678
2020-06-01 07:00:00+00:00,6.576271186440678,5.0,8.0,0.0,6.966666666666667
2020-06-01 08:00:00+00:00,6.966666666666667,6.0,9.0,1.0,6.716666666666667
2020-06-01 09:00:00+00:00,6.716666666666667,5.0,9.0,14.0,6.85
2020-06-01 10:00:00+00:00,6.85,4.0,9.0,0.0,5.533333333333333
2020-06-01 11:00:00+00:00,5.533333333333333,4.0,8.0,3.0,6.266666666666667
2020-06-01 12:00:00+00:00,6.266666666666667,4.0,8.0,2.0,4.833333333333333
2020-06-01 13:00:00+00:00,4.833333333333333,3.0,8.0,0.0,4.0
2020-06-01 14:00:00+00:00,4.0,3.0,6.0,12.0,2.966666666666667
2020-06-01 15:00:00+00:00,2.966666666666667,2.0,5.0,38.0,3.7
2020-06-01 16:00:00+00:00,3.7,1.0,6.0,35.0,4.0
2020-06-01 17:00:00+00:00,4.0,2.0,6.0,57.0,4.183333333333334
2020-06-01 18:00:00+00:00,4.183333333333334,2.0,6.0,114.0,4.320754716981132
2020-06-01 19:00:00+00:00,4.320754716981132,2.0,6.0,1.0,4.583333333333333
2020-06-01 20:00:00+00:00,4.583333333333333,2.0,6.0,0.0,5.75
2020-06-01 21:00:00+00:00,5.75,4.0,7.0,2.0,6.566666666666666
2020-06-01 22:00:00+00:00,6.566666666666666,5.0,8.0,9.0,7.766666666666667
2020-06-01 23:00:00+00:00,7.766666666666667,6.0,9.0,8.0,8.833333333333334
2020-06-02 00:00:00+00:00,8.833333333333334,7.0,11.0,22.0,10.583333333333334
2020-06-02 01:00:00+00:00,10.583333333333334,9.0,13.0,3.0,11.85
2020-06-02 02:00:00+00:00,11.85,10.0,14.0,3.0,11.25
2020-06-02 03:00:00+00:00,11.25,10.0,14.0,2.0,11.2
2020-06-02 04:00:00+00:00,11.2,9.0,13.0,3.0,12.066666666666666
2020-06-02 05:00:00+00:00,12.066666666666666,9.0,15.0,3.0,13.416666666666666
2020-06-02 06:00:00+00:00,13.416666666666666,11.0,16.0,16.0,12.254237288135592
2020-06-02 07:00:00+00:00,12.254237288135592,10.0,14.0,0.0,14.25
