time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-06-01 00:00:00+00:00,14.898305084745765,13.0,16.0,0.0,12.366666666666667
2020-06-01 01:00:00+00:00,12.366666666666667,11.0,14.0,3.0,10.183333333333334
2020-06-01 02:00:00+00:00,10.183333333333334,9.0,11.0,4.0,9.016666666666667
2020-06-01 03:00:00+00:00,9.016666666666667,8.0,10.0,7.0,8.116666666666667
2020-06-01 04:00:00+00:00,8.116666666666667,8.0,9.0,9.0,7.283333333333333
2020-06-01 05:00:00+00:00,7.283333333333333,7.0,8.0,3.0,7.116666666666666
2020-06-01 06:00:00+00:00,7.116666666666666,7.0,8.0,2.0,7.5
2020-06-01 07:00:00+00:00,7.5,7.0,9.0,2.0,7.8
2020-06-01 08:00:00+00:00,7.8,6.0,9.0,3.0,7.3
2020-06-01 09:00:00+00:00,7.3,6.0,9.0,6.0,6.333333333333333
2020-06-01 10:00:00+00:00,6.333333333333333,5.0,8.0,3.0,5.716666666666667
2020-06-01 11:00:00+00:00,5.716666666666667,5.0,7.0,3.0,4.932203389830509
2020-06-01 12:00:00+00:00,4.932203389830509,4.0,7.0,0.0,4.25
2020-06-01 13:00:00+00:00,4.25,3.0,6.0,2.0,4.033333333333333
2020-06-01 14:00:00+00:00,4.033333333333333,3.0,5.0,3.0,3.85
2020-06-01 15:00:00+00:00,3.85,3.0,5.0,13.0,3.2666666666666666
2020-06-01 16:00:00+00:00,3.2666666666666666,2.0,5.0,73.0,3.083333333333333
2020-06-01 17:00:00+00:00,3.083333333333333,2.0,5.0,95.0,3.55
2020-06-01 18:00:00+00:00,3.55,2.0,5.0,94.0,3.7666666666666666
2020-06-01 19:00:00+00:00,3.7666666666666666,3.0,6.0,44.0,5.15
2020-06-01 20:00:00+00:00,5.15,3.0,7.0,3.0,5.366666666666666
2020-06-01 21:00:00+00:00,5.366666666666666,4.0,7.0,2.0,4.966666666666667
2020-06-01 22:00:00+00:00,4.966666666666667,4.0,7.0,21.0,5.166666666666667
2020-06-01 23:00:00+00:00,5.166666666666667,4.0,7.0,30.0,4.8474576271186445
2020-06-02 00:00:00+00:00,4.8474576271186445,4.0,7.0,0.0,4.783333333333333
2020-06-02 01:00:00+00:00,4.783333333333333,4.0,6.0,2.0,4.9
2020-06-02 02:00:00+00:00,4.9,4.0,7.0,4.0,5.466666666666667
2020-06-02 03:00:00+00:00,5.466666666666667,4.0,7.0,6.0,5.65
2020-06-02 04:00:00+00:00,5.65,4.0,7.0,20.0,6.116666666666666
2020-06-02 05:00:00+00:00,6.116666666666666,5.0,8.0,16.0,6.916666666666667
2020-06-02 06:00:00+00:00,6.916666666666667,6.0,9.0,12.0,10.333333333333334
2020-06-02 07:00:00+00:00,10.333333333333334,6.0,22.0,0.0,19.7
2020-06-02 08:00:00+00:00,19.7,18.0,23.0,0.0,18.3
2020-06-02 09:00:00+00:00,18.3,15.0,23.0,0.0,36.23333333333333
2020-06-02 10:00:00+00:00,36.23333333333333,18.0,49.0,146.0,27.28333333333333
2020-06-02 11:00:00+00:00,27.28333333333333,13.0,40.0,37.0,9.491525423728811
2020-06-02 12:00:00+00:00,9.491525423728811,7.0,14.0,0.0,8.566666666666666
2020-06-02 13:00:00+00:00,8.566666666666666,6.0,11.0,0.0,8.116666666666667
2020-06-02 14:00:00+00:00,8.116666666666667,7.0,10.0,1.0,7.716666666666667
2020-06-02 15:00:00+00:00,7.716666666666667,6.0,9.0,3.0,8.916666666666666
2020-06-02 16:00:00+00:00,8.916666666666666,7.0,13.0,17.0,13.283333333333331
2020-06-02 17:00:00+00:00,13.283333333333331,9.0,19.0,61.0,12.466666666666669
2020-06-02 18:00:00+00:00,12.466666666666669,10.0,18.0,246.0,11.516666666666667
2020-06-02 19:00:00+00:00,11.516666666666667,10.0,14.0,403.0,10.133333333333333
2020-06-02 20:00:00+00:00,10.133333333333333,8.0,11.0,461.0,8.883333333333333
2020-06-02 21:00:00+00:00,8.883333333333333,8.0,10.0,472.0,9.733333333333333
2020-06-02 22:00:00+00:00,9.733333333333333,8.0,12.0,472.0,11.45
2020-06-02 23:00:00+00:00,11.45,9.0,13.0,471.0,13.33898305084746
2020-06-03 00:00:00+00:00,13.33898305084746,11.0,15.0,0.0,16.483333333333334
2020-06-03 01:00:00+00:00,16.483333333333334,13.0,19.0,2.0,20.23333333333333
2020-06-03 02:00:00+00:00,20.23333333333333,16.0,22.0,8.0,23.766666666666666
2020-06-03 03:00:00+00:00,23.766666666666666,20.0,28.0,16.0,27.266666666666666
2020-06-03 04:00:00+00:00,27.266666666666666,24.0,31.0,31.0,29.933333333333334
2020-06-03 05:00:00+00:00,29.933333333333334,28.0,33.0,31.0,31.78333333333333
2020-06-03 06:00:00+00:00,31.78333333333333,29.0,35.0,26.0,34.93333333333333
2020-06-03 07:00:00+00:00,34.93333333333333,29.0,52.0,0.0,46.61666666666667
2020-06-03 08:00:00+00:00,46.61666666666667,41.0,53.0,0.0,41.6
2020-06-03 09:00:00+00:00,41.6,34.0,49.0,4.0,37.083333333333336
2020-06-03 10:00:00+00:00,37.083333333333336,32.0,46.0,9.0,36.78333333333333
2020-06-03 11:00:00+00:00,36.78333333333333,32.0,44.0,40.0,38.271186440677965
2020-06-03 12:00:00+00:00,38.271186440677965,33.0,44.0,0.0,41.43333333333333
2020-06-03 13:00:00+00:00,41.43333333333333,36.0,49.0,1.0,45.28333333333333
2020-06-03 14:00:00+00:00,45.28333333333333,36.0,57.0,1.0,49.1
2020-06-03 15:00:00+00:00,49.1,44.0,54.0,140.0,45.21666666666667
2020-06-03 16:00:00+00:00,45.21666666666667,39.0,52.0,123.0,45.93333333333333
2020-06-03 17:00:00+00:00,45.93333333333333,40.0,51.0,104.0,37.91666666666666
2020-06-03 18:00:00+00:00,37.91666666666666,34.0,44.0,230.0,29.866666666666667
2020-06-03 19:00:00+00:00,29.866666666666667,26.0,35.0,350.0,25.616666666666667
2020-06-03 20:00:00+00:00,25.616666666666667,22.0,28.0,397.0,21.95
2020-06-03 21:00:00+00:00,21.95,21.0,23.0,326.0,20.58333333333333
2020-06-03 22:00:00+00:00,20.58333333333333,18.0,23.0,346.0,19.616666666666667
2020-06-03 23:00:00+00:00,19.616666666666667,18.0,22.0,357.0,19.16949152542373
2020-06-04 00:00:00+00:00,19.16949152542373,17.0,21.0,0.0,19.1
2020-06-04 01:00:00+00:00,19.1,16.0,21.0,2.0,18.23333333333333
2020-06-04 02:00:00+00:00,18.23333333333333,17.0,20.0,6.0,17.883333333333333
2020-06-04 03:00:00+00:00,17.883333333333333,16.0,20.0,13.0,17.516666666666666
2020-06-04 04:00:00+00:00,17.516666666666666,16.0,20.0,25.0,18.23333333333333
2020-06-04 05:00:00+00:00,18.23333333333333,17.0,21.0,28.0,19.73333333333333
2020-06-04 06:00:00+00:00,19.73333333333333,18.0,22.0,7.0,26.716666666666665
2020-06-04 07:00:00+00:00,26.716666666666665,19.0,48.0,0.0,50.06666666666667
2020-06-04 08:00:00+00:00,50.06666666666667,46.0,55.0,1.0,43.11666666666667
