time,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10,in_pm10_Seasonal_Trend
2020-06-01 00:00:00+00:00,23.0,32.0,45.0,17.533333333333335,21.20956119912101
2020-06-01 01:00:00+00:00,14.0,23.0,3.0,14.95,19.692655997012505
2020-06-01 02:00:00+00:00,14.0,17.0,4.0,16.35,18.40559674343921
2020-06-01 03:00:00+00:00,15.0,19.0,52.0,15.1,16.994105409623792
2020-06-01 04:00:00+00:00,13.0,17.0,39.0,14.05,15.594186588438607
2020-06-01 05:00:00+00:00,11.0,16.0,19.0,12.55,16.427361196559158
2020-06-01 06:00:00+00:00,11.0,18.0,39.0,18.25,17.718138999784728
2020-06-01 07:00:00+00:00,13.0,26.0,1.0,24.23728813559322,18.71964998039623
2020-06-01 08:00:00+00:00,20.0,29.0,0.0,25.183333333333334,18.457506683049633
2020-06-01 09:00:00+00:00,21.0,28.0,1.0,20.85,18.572828381857292
2020-06-01 10:00:00+00:00,15.0,29.0,0.0,14.166666666666666,18.40181323851806
2020-06-01 11:00:00+00:00,8.0,20.0,0.0,14.15,16.98760870304716
2020-06-01 12:00:00+00:00,12.0,18.0,0.0,11.516666666666667,14.426796224807742
2020-06-01 13:00:00+00:00,6.0,16.0,126.0,8.433333333333334,11.627097837557125
2020-06-01 14:00:00+00:00,4.0,35.0,52.0,7.183333333333334,10.0000373895972
2020-06-01 15:00:00+00:00,4.0,27.0,195.0,6.783333333333333,9.071227425583935
2020-06-01 16:00:00+00:00,5.0,19.0,232.0,6.95,8.410358648201122
2020-06-01 17:00:00+00:00,4.0,10.0,220.0,8.566666666666666,8.13397627322347
2020-06-01 18:00:00+00:00,7.0,12.0,219.0,8.816666666666666,8.660247928228761
2020-06-01 19:00:00+00:00,6.0,12.0,356.0,9.745762711864408,9.892857564597895
2020-06-01 20:00:00+00:00,8.0,12.0,0.0,12.2,11.869349653537755
2020-06-01 21:00:00+00:00,8.0,21.0,0.0,16.683333333333334,14.916098729387352
2020-06-01 22:00:00+00:00,12.0,27.0,83.0,21.816666666666663,18.12300305108837
2020-06-01 23:00:00+00:00,18.0,27.0,127.0,25.766666666666666,21.259753321324602
2020-06-02 00:00:00+00:00,23.0,31.0,204.0,31.916666666666668,23.496486362004738
2020-06-02 01:00:00+00:00,28.0,38.0,106.0,30.066666666666663,25.565615159867175
2020-06-02 02:00:00+00:00,26.0,35.0,24.0,25.566666666666663,27.100605748617266
2020-06-02 03:00:00+00:00,20.0,30.0,87.0,26.766666666666666,27.74376450422379
2020-06-02 04:00:00+00:00,23.0,30.0,89.0,28.3,28.628608818168622
2020-06-02 05:00:00+00:00,25.0,33.0,100.0,27.516666666666666,28.482647925987482
2020-06-02 06:00:00+00:00,23.0,31.0,143.0,29.45,28.38844581527134
2020-06-02 07:00:00+00:00,24.0,36.0,118.0,31.79661016949153,29.06028781478925
2020-06-02 08:00:00+00:00,28.0,36.0,0.0,28.7,30.029416612651683
2020-06-02 09:00:00+00:00,25.0,35.0,5.0,30.433333333333334,30.069169106163674
2020-06-02 10:00:00+00:00,25.0,37.0,0.0,33.63333333333333,27.6670897665321
2020-06-02 11:00:00+00:00,29.0,40.0,0.0,29.45,25.128124556667416
2020-06-02 12:00:00+00:00,18.0,38.0,2.0,11.9,22.033132187488693
2020-06-02 13:00:00+00:00,6.0,21.0,0.0,9.166666666666666,20.105596743439214
2020-06-02 14:00:00+00:00,5.0,15.0,31.0,11.033333333333331,17.93934350486188
2020-06-02 15:00:00+00:00,8.0,15.0,144.0,14.5,15.4894246836767
2020-06-02 16:00:00+00:00,12.0,18.0,765.0,15.433333333333334,13.838700986712503
2020-06-02 17:00:00+00:00,13.0,18.0,988.0,16.566666666666666,14.71817935490983
2020-06-02 18:00:00+00:00,13.0,20.0,1199.0,18.766666666666666,17.210166525997522
2020-06-02 19:00:00+00:00,15.0,21.0,1093.0,19.25423728813559,19.838499419127114
2020-06-02 20:00:00+00:00,17.0,22.0,0.0,24.1,23.67048778460144
2020-06-02 21:00:00+00:00,20.0,28.0,2.0,30.33333333333333,29.33042502221459
2020-06-02 22:00:00+00:00,25.0,35.0,29.0,40.61666666666667,35.012649058172265
2020-06-02 23:00:00+00:00,33.0,50.0,69.0,55.21666666666667,40.44049678977949
2020-06-03 00:00:00+00:00,46.0,65.0,67.0,56.425,45.924716885176174
2020-06-03 01:00:00+00:00,57.0,72.0,110.0,57.63333333333333,51.419085008644814
2020-06-03 02:00:00+00:00,67.0,84.0,112.0,58.84166666666667,55.0926559970125
2020-06-03 03:00:00+00:00,61.0,78.0,111.0,60.05,56.9365491243916
2020-06-03 04:00:00+00:00,56.0,64.0,118.0,56.95,56.179819695338075
2020-06-03 05:00:00+00:00,53.0,63.0,124.0,52.81666666666667,55.20655543428203
2020-06-03 06:00:00+00:00,47.0,58.0,147.0,50.083333333333336,54.43916507065116
2020-06-03 07:00:00+00:00,46.0,55.0,162.0,49.69491525423729,54.019228588162456
2020-06-03 08:00:00+00:00,44.0,54.0,0.0,53.13333333333333,53.98672596333177
2020-06-03 09:00:00+00:00,49.0,58.0,1.0,57.1,53.93988878843415
2020-06-03 10:00:00+00:00,51.0,64.0,0.0,57.31190476190476,54.74364586139148
2020-06-03 11:00:00+00:00,56.0,68.0,0.0,57.523809523809526,55.843719153426385
2020-06-03 12:00:00+00:00,59.0,95.0,0.0,57.73571428571429,57.041125363948815
2020-06-03 13:00:00+00:00,84.0,107.0,104.0,57.94761904761905,57.66489146290297
2020-06-03 14:00:00+00:00,60.0,90.0,133.0,58.15952380952381,57.70566926612855
2020-06-03 15:00:00+00:00,67.0,89.0,112.0,58.371428571428574,56.324527185515564
2020-06-03 16:00:00+00:00,59.0,89.0,90.0,58.583333333333336,53.74469681333903
2020-06-03 17:00:00+00:00,51.0,67.0,87.0,45.13333333333333,52.249105333315846
2020-06-03 18:00:00+00:00,34.0,55.0,37.0,40.36666666666667,49.72366842126913
2020-06-03 19:00:00+00:00,32.0,50.0,70.0,46.559322033898304,46.7200081034853
2020-06-03 20:00:00+00:00,43.0,50.0,0.0,40.43333333333333,43.247175562983685
2020-06-03 21:00:00+00:00,36.0,44.0,0.0,37.21666666666667,41.1760486043045
2020-06-03 22:00:00+00:00,34.0,41.0,0.0,34.93333333333333,42.70136910872552
2020-06-03 23:00:00+00:00,31.0,40.0,122.0,45.28333333333333,44.510654382807495
2020-06-04 00:00:00+00:00,36.0,52.0,47.0,53.3,45.77940626724873
2020-06-04 01:00:00+00:00,45.0,63.0,33.0,53.93333333333333,48.11553398105236
2020-06-04 02:00:00+00:00,47.0,64.0,40.0,54.73333333333333,51.239424683676695
2020-06-04 03:00:00+00:00,47.0,61.0,34.0,56.94999999999999,54.45298670099821
2020-06-04 04:00:00+00:00,56.0,68.0,75.0,59.16666666666666,55.73767984813913
2020-06-04 05:00:00+00:00,54.0,64.0,74.0,58.3,56.00321199277179
2020-06-04 06:00:00+00:00,54.0,67.0,77.0,55.47407407407408,55.033925838282336
2020-06-04 07:00:00+00:00,57.0,69.0,57.0,52.64814814814815,54.362580870423336
2020-06-04 08:00:00+00:00,45.0,63.0,0.0,48.05,53.43251810803648
2020-06-04 09:00:00+00:00,43.0,57.0,9.0,49.32666666666666,52.379742143994164
2020-06-04 10:00:00+00:00,55.0,69.0,0.0,50.60333333333333,51.52044701845853
2020-06-04 11:00:00+00:00,67.0,84.0,0.0,51.88,51.2006428111021
2020-06-04 12:00:00+00:00,66.0,84.0,1.0,53.156666666666666,51.278608818168614
2020-06-04 13:00:00+00:00,56.0,82.0,0.0,54.43333333333333,50.25932266367916
2020-06-04 14:00:00+00:00,50.0,61.0,42.0,50.68333333333333,50.023215791058256
2020-06-04 15:00:00+00:00,42.0,58.0,50.0,41.81666666666667,49.27315302867141
2020-06-04 16:00:00+00:00,36.0,46.0,38.0,46.96666666666667,48.718948493200514
2020-06-04 17:00:00+00:00,41.0,54.0,110.0,45.516666666666666,48.6567800827577
2020-06-04 18:00:00+00:00,42.0,49.0,256.0,48.083333333333336,48.5958831482916
2020-06-04 19:00:00+00:00,41.0,53.0,354.0,53.59322033898305,49.830727462236425
2020-06-04 20:00:00+00:00,45.0,61.0,0.0,55.20494350282486,50.245349353723974
2020-06-04 21:00:00+00:00,56.0,72.0,0.0,56.81666666666667,49.86305200491259
2020-06-04 22:00:00+00:00,50.0,65.0,139.0,45.62068965517241,51.215846385382875
2020-06-04 23:00:00+00:00,38.0,53.0,128.0,43.583333333333336,52.8659275641977
2020-06-05 00:00:00+00:00,37.0,51.0,100.0,55.15,53.48779937436291
2020-06-05 01:00:00+00:00,49.0,62.0,119.0,59.71666666666667,53.70445826448652
2020-06-05 02:00:00+00:00,54.0,65.0,53.0,58.81805555555556,54.09227876890755
2020-06-05 03:00:00+00:00,57.0,70.0,108.0,57.91944444444445,55.463687743044254
2020-06-05 04:00:00+00:00,61.0,75.0,90.0,57.020833333333336,57.22762055296303
2020-06-05 05:00:00+00:00,63.0,76.0,50.0,56.12222222222222,57.086367314385704
2020-06-05 06:00:00+00:00,65.0,83.0,69.0,55.22361111111111,56.175932620184646
2020-06-05 07:00:00+00:00,70.0,93.0,22.0,54.325,55.1527882882998
2020-06-05 08:00:00+00:00,81.0,101.0,0.0,53.42638888888889,54.083050218509506
2020-06-05 09:00:00+00:00,78.0,94.0,18.0,52.52777777777778,53.54309294515275
2020-06-05 10:00:00+00:00,81.0,93.0,0.0,51.62916666666666,52.51567187002837
2020-06-05 11:00:00+00:00,77.0,97.0,6.0,50.730555555555554,51.718096743439204
2020-06-05 12:00:00+00:00,67.0,94.0,0.0,49.83194444444444,51.11229324031161
2020-06-05 13:00:00+00:00,53.0,73.0,0.0,48.93333333333333,50.83426595351797
2020-06-05 14:00:00+00:00,32.0,59.0,2.0,50.24814814814815,50.75973273274425
2020-06-05 15:00:00+00:00,36.0,97.0,16.0,51.56296296296296,50.95480947776876
2020-06-05 16:00:00+00:00,87.0,102.0,334.0,52.87777777777777,51.99587072293052
2020-06-05 17:00:00+00:00,82.0,110.0,388.0,54.19259259259259,52.86567187002838
2020-06-05 18:00:00+00:00,64.0,89.0,432.0,55.507407407407406,54.28152266936513
2020-06-05 19:00:00+00:00,60.0,70.0,449.0,56.82222222222222,55.57294138845977
2020-06-05 20:00:00+00:00,63.0,75.0,0.0,58.13703703703703,56.87593262018463
2020-06-05 21:00:00+00:00,62.0,74.0,1.0,59.45185185185185,56.8498120978236
2020-06-05 22:00:00+00:00,56.0,67.0,1.0,60.766666666666666,57.32736238782168
2020-06-05 23:00:00+00:00,56.0,67.0,51.0,53.56666666666667,58.14551703072901
2020-06-06 00:00:00+00:00,47.0,60.0,18.0,58.73333333333333,58.287031428344456
2020-06-06 01:00:00+00:00,50.0,72.0,20.0,58.723913043478255,58.46921533097084
2020-06-06 02:00:00+00:00,71.0,83.0,18.0,58.71449275362318,58.33779070983082
2020-06-06 03:00:00+00:00,76.0,95.0,13.0,58.70507246376811,58.028762157796784
2020-06-06 04:00:00+00:00,82.0,97.0,14.0,58.69565217391304,58.6342496409568
2020-06-06 05:00:00+00:00,81.0,92.0,7.0,58.68623188405797,58.45370239242254
2020-06-06 06:00:00+00:00,82.0,98.0,29.0,58.676811594202896,58.80293594032183
2020-06-06 07:00:00+00:00,81.0,100.0,8.0,58.667391304347824,58.664705686453495
2020-06-06 08:00:00+00:00,91.0,115.0,0.0,58.65797101449275,58.75632138112037
2020-06-06 09:00:00+00:00,92.0,114.0,0.0,58.64855072463768,58.72350499554511
2020-06-06 10:00:00+00:00,66.0,92.0,0.0,58.63913043478261,58.70226112260009
2020-06-06 11:00:00+00:00,68.0,80.0,87.0,58.629710144927536,58.56830761197129
2020-06-06 12:00:00+00:00,68.0,79.0,14.0,58.62028985507246,58.38776036343703
2020-06-06 13:00:00+00:00,63.0,72.0,77.0,58.610869565217385,58.73699391133632
2020-06-06 14:00:00+00:00,55.0,71.0,31.0,58.60144927536231,58.598763657467984
2020-06-06 15:00:00+00:00,55.0,104.0,44.0,58.59202898550724,58.69037935213486
2020-06-06 16:00:00+00:00,90.0,116.0,139.0,58.58260869565217,58.6575629665596
2020-06-06 17:00:00+00:00,84.0,99.0,196.0,58.5731884057971,58.63631909361459
2020-06-06 18:00:00+00:00,86.0,106.0,110.0,58.563768115942025,58.50236558298579
2020-06-06 19:00:00+00:00,77.0,103.0,170.0,58.55434782608695,58.32181833445153
2020-06-06 20:00:00+00:00,79.0,107.0,0.0,58.54492753623188,58.67105188235082
2020-06-06 21:00:00+00:00,98.0,122.0,0.0,58.53550724637681,58.53282162848248
2020-06-06 22:00:00+00:00,105.0,144.0,44.0,58.52608695652174,56.9376878407477
2020-06-06 23:00:00+00:00,96.0,146.0,2.0,58.516666666666666,55.28851534751198
2020-06-07 00:00:00+00:00,43.0,100.0,0.0,46.7,53.5165468368858
2020-06-07 01:00:00+00:00,42.0,51.0,117.0,47.18333333333333,52.02130968236466
2020-06-07 02:00:00+00:00,43.0,52.0,237.0,46.23333333333333,50.249872164679275
2020-06-07 03:00:00+00:00,40.0,50.0,289.0,48.95,48.99765643721624
2020-06-07 04:00:00+00:00,44.0,53.0,156.0,47.333333333333336,47.86725917161568
2020-06-07 05:00:00+00:00,43.0,53.0,133.0,47.25,49.262739600582066
2020-06-07 06:00:00+00:00,42.0,56.0,136.0,51.50555555555555,51.072676838195214
2020-06-07 07:00:00+00:00,51.0,88.0,98.0,55.76111111111111,50.29894849320051
2020-06-07 08:00:00+00:00,68.0,86.0,0.0,60.016666666666666,48.7482247962363
2020-06-07 09:00:00+00:00,43.0,72.0,0.0,40.9,47.5580502185095
2020-06-07 10:00:00+00:00,37.0,48.0,15.0,38.96666666666667,46.345275484835284
2020-06-07 11:00:00+00:00,36.0,43.0,173.0,40.2,43.34900520336171
2020-06-07 12:00:00+00:00,36.0,46.0,3.0,36.25,40.49369198153445
2020-06-07 13:00:00+00:00,29.0,42.0,5.0,31.433333333333334,38.094105409623786
2020-06-07 14:00:00+00:00,27.0,35.0,0.0,35.06666666666667,40.365615159867176
2020-06-07 15:00:00+00:00,30.0,42.0,70.0,43.38333333333333,43.1387009867125
2020-06-07 16:00:00+00:00,40.0,49.0,99.0,56.88333333333333,45.212812123271405
2020-06-07 17:00:00+00:00,51.0,65.0,166.0,59.25,48.84792098748079
2020-06-07 18:00:00+00:00,55.0,64.0,147.0,55.91666666666666,52.63345778781429
2020-06-07 19:00:00+00:00,52.0,60.0,406.0,59.18518518518518,56.07958941743188
2020-06-07 20:00:00+00:00,54.0,66.0,0.0,58.83376068376068,58.1629902285086
2020-06-07 21:00:00+00:00,59.0,69.0,1.0,58.48233618233618,58.27918862344063
2020-06-07 22:00:00+00:00,55.0,68.0,2.0,58.13091168091168,57.89437864239015
2020-06-07 23:00:00+00:00,57.0,78.0,2.0,57.77948717948718,57.88896189942118
2020-06-08 00:00:00+00:00,68.0,86.0,16.0,57.42806267806268,57.89619123575103
2020-06-08 01:00:00+00:00,67.0,82.0,110.0,57.07663817663818,57.415956770313265
2020-06-08 02:00:00+00:00,69.0,82.0,168.0,56.72521367521367,57.16556825341072
2020-06-08 03:00:00+00:00,67.0,84.0,130.0,56.37378917378917,56.79074765626603
2020-06-08 04:00:00+00:00,73.0,88.0,164.0,56.022364672364674,56.42749957175159
2020-06-08 05:00:00+00:00,82.0,109.0,169.0,55.67094017094017,55.95154184955336
2020-06-08 06:00:00+00:00,75.0,99.0,198.0,55.31951566951567,55.42899038944967
2020-06-08 07:00:00+00:00,64.0,81.0,128.0,54.96809116809117,54.13404227360207
2020-06-08 08:00:00+00:00,61.0,74.0,0.0,54.61666666666667,52.43278623714274
2020-06-08 09:00:00+00:00,45.0,68.0,0.0,45.15,50.84015107799355
2020-06-08 10:00:00+00:00,40.0,50.0,32.0,45.36666666666667,49.70185876737714
2020-06-08 11:00:00+00:00,39.0,50.0,177.0,44.16666666666666,49.02772342197544
2020-06-08 12:00:00+00:00,39.0,48.0,72.0,47.86666666666667,48.46251051052202
2020-06-08 13:00:00+00:00,44.0,52.0,84.0,50.68333333333333,48.07233593279522
2020-06-08 14:00:00+00:00,44.0,57.0,153.0,51.88333333333333,48.38575167531148
2020-06-08 15:00:00+00:00,56.0,79.0,202.0,53.083333333333336,46.795359790394265
2020-06-08 16:00:00+00:00,47.0,60.0,200.0,44.833333333333336,44.11306244158288
2020-06-08 17:00:00+00:00,37.0,53.0,127.0,35.13559322033898,40.65897851517486
2020-06-08 18:00:00+00:00,27.0,42.0,81.0,24.683333333333334,36.80667874160872
2020-06-08 19:00:00+00:00,20.0,29.0,40.0,23.85185185185185,32.62500266369214
2020-06-08 20:00:00+00:00,21.0,28.0,1.0,23.8,28.294351895489147
2020-06-08 21:00:00+00:00,20.0,27.0,1.0,23.48333333333333,25.83872001895779
2020-06-08 22:00:00+00:00,21.0,26.0,27.0,23.966666666666665,24.438158642515152
2020-06-08 23:00:00+00:00,21.0,27.0,1.0,25.133333333333333,24.93443272227519
2020-06-09 00:00:00+00:00,21.0,29.0,10.0,26.23333333333333,26.3083911239095
2020-06-09 01:00:00+00:00,24.0,30.0,22.0,27.45,28.87037706462908
2020-06-09 02:00:00+00:00,23.0,32.0,0.0,33.63333333333333,31.457748605760123
2020-06-09 03:00:00+00:00,26.0,43.0,3.0,41.81666666666667,33.531859742319035
2020-06-09 04:00:00+00:00,38.0,48.0,150.0,42.46666666666667,35.814323103882906
2020-06-09 05:00:00+00:00,37.0,46.0,166.0,39.68333333333333,37.6061749639213
2020-06-09 06:00:00+00:00,34.0,47.0,149.0,38.6,39.20244904368134
2020-06-09 07:00:00+00:00,34.0,48.0,65.0,39.67796610169491,39.6219100908183
2020-06-09 08:00:00+00:00,35.0,45.0,0.0,37.91666666666666,39.36961031725217
2020-06-09 09:00:00+00:00,34.0,44.0,3.0,36.73333333333333,39.08555328695463
2020-06-09 10:00:00+00:00,33.0,41.0,0.0,40.13333333333333,40.38347394732307
2020-06-09 11:00:00+00:00,35.0,46.0,1.0,41.35,43.632603975553614
2020-06-09 12:00:00+00:00,36.0,46.0,1.0,49.96666666666667,45.96170361606012
2020-06-09 13:00:00+00:00,39.0,64.0,2.0,58.833333333333336,46.87702531486778
2020-06-09 14:00:00+00:00,51.0,63.0,178.0,56.88333333333333,47.132200647719024
2020-06-09 15:00:00+00:00,49.0,65.0,66.0,43.61666666666667,46.75847230272432
2020-06-09 16:00:00+00:00,39.0,52.0,94.0,38.68333333333333,45.9482247962363
2020-06-09 17:00:00+00:00,35.0,43.0,51.0,37.6,43.65837305951031
2020-06-09 18:00:00+00:00,34.0,41.0,133.0,36.55,40.657503087740864
2020-06-09 19:00:00+00:00,32.0,40.0,122.0,35.13559322033898,37.35250264753712
2020-06-09 20:00:00+00:00,31.0,39.0,0.0,35.31666666666667,35.9416338701543
2020-06-09 21:00:00+00:00,31.0,40.0,0.0,34.65,35.080142536338876
2020-06-09 22:00:00+00:00,30.0,39.0,66.0,33.03333333333333,34.63974752467751
2020-06-09 23:00:00+00:00,30.0,36.0,89.0,32.81666666666667,34.469976208665685
2020-06-10 00:00:00+00:00,27.0,39.0,96.0,34.6,35.66995498041427
2020-06-10 01:00:00+00:00,29.0,40.0,95.0,36.23333333333333,37.92146596102576
2020-06-10 02:00:00+00:00,32.0,43.0,86.0,44.73333333333333,39.01408456844107
2020-06-10 03:00:00+00:00,37.0,53.0,110.0,48.56666666666667,40.284168172010645
2020-06-10 04:00:00+00:00,44.0,54.0,265.0,43.2,41.30124826676664
2020-06-10 05:00:00+00:00,39.0,47.0,172.0,41.21666666666667,42.426470688519316
2020-06-10 06:00:00+00:00,37.0,44.0,115.0,40.1,43.642413658221784
2020-06-10 07:00:00+00:00,35.0,44.0,163.0,42.559322033898304,43.92842955668546
2020-06-10 08:00:00+00:00,38.0,49.0,0.0,45.61666666666667,42.277559584916
2020-06-10 09:00:00+00:00,40.0,54.0,1.0,47.93333333333333,40.68446390661702
2020-06-10 10:00:00+00:00,43.0,53.0,2.0,34.5,38.57835703399612
2020-06-10 11:00:00+00:00,28.0,43.0,4.0,32.95,36.95734189065688
2020-06-10 12:00:00+00:00,27.0,40.0,32.0,25.766666666666666,34.248948493200515
2020-06-10 13:00:00+00:00,22.0,29.0,6.0,28.916666666666668,30.210129558141073
2020-06-10 14:00:00+00:00,24.0,34.0,26.0,23.683333333333334,25.139002599461882
2020-06-10 15:00:00+00:00,20.0,28.0,9.0,18.216666666666665,22.63098977054958
2020-06-10 16:00:00+00:00,14.0,25.0,16.0,13.633333333333333,20.65694171129822
2020-06-10 17:00:00+00:00,11.0,16.0,3.0,14.433333333333334,20.018913934722505
2020-06-10 18:00:00+00:00,11.0,18.0,84.0,20.03333333333333,19.390755934240417
2020-06-10 19:00:00+00:00,15.0,24.0,220.0,20.59322033898305,19.543218065436182
2020-06-10 20:00:00+00:00,18.0,23.0,0.0,24.683333333333334,21.19487532085294
2020-06-10 21:00:00+00:00,20.0,28.0,1.0,24.83333333333333,24.126129314554703
2020-06-10 22:00:00+00:00,21.0,29.0,4.0,30.65,27.708592676118585
2020-06-10 23:00:00+00:00,25.0,36.0,0.0,35.35,29.894068426391033
2020-06-11 00:00:00+00:00,32.0,39.0,4.0,37.0,32.46988245772492
2020-06-11 01:00:00+00:00,34.0,41.0,115.0,36.23333333333333,34.19886731438569
2020-06-11 02:00:00+00:00,31.0,43.0,139.0,37.91666666666666,35.332281826533844
2020-06-11 03:00:00+00:00,30.0,44.0,131.0,36.95,35.798224796236305
2020-06-11 04:00:00+00:00,32.0,41.0,64.0,32.85,35.34138355184284
2020-06-11 05:00:00+00:00,29.0,38.0,180.0,34.78333333333333,34.34894780121947
2020-06-11 06:00:00+00:00,31.0,40.0,136.0,33.35,32.267756884825246
2020-06-11 07:00:00+00:00,29.0,38.0,0.0,27.54237288135593,29.94974525029958
2020-06-11 08:00:00+00:00,22.0,34.0,0.0,22.566666666666663,27.559682487912728
2020-06-11 09:00:00+00:00,19.0,27.0,0.0,20.98333333333333,25.71452557148945
