time,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10,in_pm10_Seasonal_Trend
2020-06-01 12:00:00+00:00,9.0,14.0,0.0,9.066666666666666,8.40573573218447
2020-06-01 13:00:00+00:00,7.0,12.0,2.0,7.45,7.636797244354759
2020-06-01 14:00:00+00:00,6.0,10.0,2.0,5.8,7.247632785511852
2020-06-01 15:00:00+00:00,5.0,7.0,3.0,5.266666666666667,6.734962581961273
2020-06-01 16:00:00+00:00,4.0,7.0,3.0,4.4,6.356576195073122
2020-06-01 17:00:00+00:00,3.0,5.0,1.0,3.966666666666667,6.1709065566817864
2020-06-01 18:00:00+00:00,3.0,6.0,39.0,8.066666666666666,6.615943912442893
2020-06-01 19:00:00+00:00,4.0,12.0,44.0,8.3,6.9235518241385
2020-06-01 20:00:00+00:00,6.0,11.0,46.0,8.816666666666666,7.409220159881129
2020-06-01 21:00:00+00:00,6.0,12.0,41.0,9.316666666666666,8.74238739233543
2020-06-01 22:00:00+00:00,7.0,12.0,46.0,10.425925925925926,10.259191737224914
2020-06-01 23:00:00+00:00,8.0,12.0,2.0,12.833333333333334,11.291232279729208
2020-06-02 00:00:00+00:00,11.0,16.0,2.0,14.55,12.022229308004535
2020-06-02 01:00:00+00:00,12.0,17.0,4.0,14.316666666666666,12.95298094947993
2020-06-02 02:00:00+00:00,12.0,18.0,2.0,13.95,13.317731718318395
2020-06-02 03:00:00+00:00,12.0,16.0,9.0,13.583333333333334,13.622183122844092
2020-06-02 04:00:00+00:00,11.0,15.0,16.0,13.233333333333333,14.083921783869823
2020-06-02 05:00:00+00:00,11.0,15.0,15.0,14.316666666666666,14.488821366854543
2020-06-02 06:00:00+00:00,11.0,17.0,15.0,15.166666666666666,15.068480956977885
2020-06-02 07:00:00+00:00,12.0,20.0,95.0,17.35,15.761382747157977
2020-06-02 08:00:00+00:00,14.0,21.0,58.0,17.4,17.59716084365982
2020-06-02 09:00:00+00:00,14.0,20.0,31.0,19.33333333333333,19.000006850593525
2020-06-02 10:00:00+00:00,14.0,25.0,16.0,24.685185185185187,18.746257196918165
2020-06-02 11:00:00+00:00,21.0,30.0,1.0,24.416666666666668,18.100853000801038
2020-06-02 12:00:00+00:00,18.0,33.0,1.0,14.3,16.808133536166714
2020-06-02 13:00:00+00:00,8.0,21.0,1.0,9.75,15.8354121739091
2020-06-02 14:00:00+00:00,6.0,12.0,80.0,8.266666666666667,14.671171106946336
2020-06-02 15:00:00+00:00,6.0,10.0,215.0,9.616666666666667,13.230229626728606
2020-06-02 16:00:00+00:00,7.0,13.0,324.0,11.716666666666669,11.38307563366231
2020-06-02 17:00:00+00:00,9.0,15.0,261.0,12.85,10.993611694272664
2020-06-02 18:00:00+00:00,11.0,16.0,273.0,12.85,12.10296940291744
2020-06-02 19:00:00+00:00,11.0,15.0,348.0,13.333333333333334,13.43882136685454
2020-06-02 20:00:00+00:00,11.0,16.0,356.0,16.616666666666667,15.130121168618096
2020-06-02 21:00:00+00:00,13.0,21.0,318.0,17.583333333333332,16.689689625464855
2020-06-02 22:00:00+00:00,13.0,20.0,350.0,20.48148148148148,19.515679362178343
2020-06-02 23:00:00+00:00,17.0,23.0,3.0,23.166666666666668,22.842334892921567
2020-06-03 00:00:00+00:00,19.0,28.0,3.0,30.883333333333333,25.855251905912873
2020-06-03 01:00:00+00:00,25.0,38.0,4.0,37.5,28.01460961455765
2020-06-03 02:00:00+00:00,32.0,42.0,4.0,36.18333333333333,29.312366340399514
2020-06-03 03:00:00+00:00,33.0,40.0,22.0,30.83333333333333,30.40181429031122
2020-06-03 04:00:00+00:00,27.0,35.0,26.0,26.633333333333333,31.087573223348453
2020-06-03 05:00:00+00:00,24.0,29.0,38.0,27.133333333333333,30.742134388633367
2020-06-03 06:00:00+00:00,24.0,32.0,42.0,28.5,30.26640896699564
2020-06-03 07:00:00+00:00,25.0,31.0,168.0,26.716666666666665,30.636468837129804
2020-06-03 08:00:00+00:00,24.0,30.0,164.0,35.53333333333333,33.02413342408146
2020-06-03 09:00:00+00:00,25.0,48.0,3.0,40.53333333333333,35.959764929464775
2020-06-03 10:00:00+00:00,36.0,47.0,23.0,46.64814814814815,39.02972434322127
2020-06-03 11:00:00+00:00,38.0,59.0,0.0,47.14845679012346,41.76058909636432
2020-06-03 12:00:00+00:00,53.0,82.0,1.0,47.64876543209877,45.143633506799155
2020-06-03 13:00:00+00:00,62.0,80.0,33.0,48.14907407407408,46.89405446964115
2020-06-03 14:00:00+00:00,55.0,72.0,9.0,48.64938271604938,47.94506672072769
2020-06-03 15:00:00+00:00,57.0,82.0,26.0,49.14969135802469,46.07373659868463
2020-06-03 16:00:00+00:00,51.0,77.0,12.0,49.65,42.771713783080294
2020-06-03 17:00:00+00:00,44.0,55.0,2.0,32.65,40.161073549570474
2020-06-03 18:00:00+00:00,23.0,47.0,10.0,24.0,36.89458380535903
2020-06-03 19:00:00+00:00,21.0,27.0,67.0,28.4,33.637328392160704
2020-06-03 20:00:00+00:00,24.0,32.0,88.0,25.816666666666663,30.066673517260188
2020-06-03 21:00:00+00:00,22.0,30.0,121.0,24.1,26.208161958822924
2020-06-03 22:00:00+00:00,22.0,29.0,111.0,25.51851851851852,25.317519667467703
2020-06-03 23:00:00+00:00,22.0,30.0,3.0,24.4,25.570038298071474
2020-06-04 00:00:00+00:00,20.0,27.0,3.0,25.516666666666666,25.40684074533767
2020-06-04 01:00:00+00:00,23.0,29.0,4.0,25.73333333333333,25.95688539266062
2020-06-04 02:00:00+00:00,22.0,30.0,9.0,26.28333333333333,27.437637034136014
2020-06-04 03:00:00+00:00,23.0,31.0,17.0,30.2,28.36640896699564
2020-06-04 04:00:00+00:00,25.0,35.0,2.0,32.71666666666667,29.86027836093933
2020-06-04 05:00:00+00:00,29.0,36.0,4.0,33.38333333333333,31.4648741648222
2020-06-04 06:00:00+00:00,30.0,38.0,14.0,36.61666666666667,34.45310708114025
2020-06-04 07:00:00+00:00,33.0,40.0,106.0,35.85,37.660385718882644
2020-06-04 08:00:00+00:00,29.0,41.0,78.0,46.61666666666667,40.25614465191987
2020-06-04 09:00:00+00:00,30.0,68.0,0.0,47.76,42.98165819815717
2020-06-04 10:00:00+00:00,60.0,74.0,3.0,48.903333333333336,45.33069468128135
2020-06-04 11:00:00+00:00,68.0,82.0,1.0,50.04666666666667,47.32456407522504
2020-06-04 12:00:00+00:00,62.0,77.0,2.0,51.190000000000005,47.60773130767934
2020-06-04 13:00:00+00:00,57.0,75.0,22.0,52.333333333333336,45.01024993828311
2020-06-04 14:00:00+00:00,46.0,60.0,1.0,36.93333333333333,43.1432428617398
2020-06-04 15:00:00+00:00,27.0,52.0,4.0,28.4,40.92614465191988
2020-06-04 16:00:00+00:00,25.0,33.0,17.0,33.71666666666667,38.82642010291908
2020-06-04 17:00:00+00:00,25.0,43.0,3.0,33.916666666666664,36.03545658604327
2020-06-04 18:00:00+00:00,29.0,40.0,10.0,33.6,32.86265931332028
2020-06-04 19:00:00+00:00,30.0,41.0,79.0,33.016666666666666,31.63630273625077
2020-06-04 20:00:00+00:00,29.0,38.0,119.0,31.883333333333333,30.816863694896867
2020-06-04 21:00:00+00:00,27.0,38.0,175.0,27.45,28.989380427877357
2020-06-04 22:00:00+00:00,23.0,32.0,218.0,22.62962962962963,27.18704412281935
2020-06-04 23:00:00+00:00,20.0,25.0,2.0,19.95,26.053510050009027
2020-06-05 00:00:00+00:00,17.0,24.0,3.0,21.83333333333333,25.108737009323683
2020-06-05 01:00:00+00:00,19.0,25.0,4.0,23.916666666666668,24.490701641362605
2020-06-05 02:00:00+00:00,20.0,28.0,18.0,27.766666666666666,25.24767839762643
2020-06-05 03:00:00+00:00,24.0,32.0,9.0,29.316666666666663,28.00786898590216
2020-06-05 04:00:00+00:00,26.0,34.0,10.0,31.85,33.21610000459693
2020-06-05 05:00:00+00:00,28.0,38.0,4.0,41.91666666666666,38.0617795725548
2020-06-05 06:00:00+00:00,34.0,51.0,5.0,55.43333333333333,43.05761057910955
2020-06-05 07:00:00+00:00,44.0,64.0,35.0,56.28611111111111,47.18069468128135
2020-06-05 08:00:00+00:00,59.0,71.0,22.0,57.138888888888886,51.14757994824092
