time,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10,in_pm10_Seasonal_Trend
2020-06-01 12:00:00+00:00,4.0,11.0,0.0,3.1186440677966103,4.742749949305553
2020-06-01 13:00:00+00:00,2.0,5.0,0.0,1.85,4.017158016873462
2020-06-01 14:00:00+00:00,1.0,3.0,1.0,1.3,3.340711105032001
2020-06-01 15:00:00+00:00,0.0,2.0,3.0,1.4,2.912677471640035
2020-06-01 16:00:00+00:00,0.0,2.0,0.0,2.25,2.562774970197234
2020-06-01 17:00:00+00:00,1.0,4.0,7.0,3.316666666666667,2.5192783911933816
2020-06-01 18:00:00+00:00,2.0,5.0,104.0,3.583333333333333,3.2139572619789623
2020-06-01 19:00:00+00:00,3.0,5.0,147.0,4.05,4.0459762353596735
2020-06-01 20:00:00+00:00,3.0,5.0,244.0,5.816666666666666,4.9790309194689355
2020-06-01 21:00:00+00:00,4.0,8.0,203.0,7.366666666666666,6.23504014797835
2020-06-01 22:00:00+00:00,6.0,10.0,196.0,9.05,7.793166358640963
2020-06-01 23:00:00+00:00,8.0,12.0,211.0,11.816666666666666,9.435243807072851
2020-06-02 00:00:00+00:00,10.0,14.0,215.0,13.25925925925926,10.596791618706607
2020-06-02 01:00:00+00:00,11.0,15.0,1.0,13.566666666666666,11.786708584730285
2020-06-02 02:00:00+00:00,12.0,16.0,2.0,13.416666666666666,12.590156129539567
2020-06-02 03:00:00+00:00,12.0,15.0,4.0,13.25,13.058925099363115
2020-06-02 04:00:00+00:00,12.0,15.0,2.0,13.233333333333333,13.576839089777293
2020-06-02 05:00:00+00:00,12.0,15.0,8.0,13.45,13.887081702556307
2020-06-02 06:00:00+00:00,12.0,16.0,17.0,16.216666666666665,13.314873436702479
2020-06-02 07:00:00+00:00,14.0,18.0,152.0,14.466666666666669,12.133564105479094
2020-06-02 08:00:00+00:00,11.0,18.0,114.0,8.05,11.778242976264677
2020-06-02 09:00:00+00:00,5.0,12.0,194.0,6.383333333333334,11.0245476639311
2020-06-02 10:00:00+00:00,5.0,9.0,190.0,9.866666666666667,9.768982493318816
2020-06-02 11:00:00+00:00,6.0,15.0,175.0,8.2,7.7916583884948984
2020-06-02 12:00:00+00:00,7.0,10.0,253.0,5.779661016949152,6.184176133549044
2020-06-02 13:00:00+00:00,4.0,9.0,0.0,3.15,5.766729772457121
2020-06-02 14:00:00+00:00,2.0,5.0,1.0,2.25,5.585420441233736
2020-06-02 15:00:00+00:00,1.0,3.0,1.0,3.616666666666666,5.4824802644002695
2020-06-02 16:00:00+00:00,2.0,6.0,4.0,6.35,5.781165904447648
2020-06-02 17:00:00+00:00,5.0,8.0,13.0,8.25,6.390935681373697
2020-06-02 18:00:00+00:00,6.0,11.0,52.0,10.533333333333331,7.499325862264064
2020-06-02 19:00:00+00:00,9.0,13.0,64.0,11.166666666666666,9.391843607318211
2020-06-02 20:00:00+00:00,10.0,13.0,52.0,11.683333333333334,11.729159150988194
2020-06-02 21:00:00+00:00,10.0,15.0,52.0,14.533333333333331,13.983564105479092
2020-06-02 22:00:00+00:00,12.0,17.0,37.0,18.466666666666665,17.27162921965092
2020-06-02 23:00:00+00:00,16.0,22.0,26.0,23.366666666666667,20.68221962160306
2020-06-03 00:00:00+00:00,19.0,27.0,52.0,30.37037037037037,23.698607639045655
2020-06-03 01:00:00+00:00,26.0,35.0,2.0,34.65,25.964140677078877
2020-06-03 02:00:00+00:00,31.0,38.0,1.0,33.4,27.75903937451398
2020-06-03 03:00:00+00:00,30.0,37.0,6.0,28.316666666666663,29.2344501562792
2020-06-03 04:00:00+00:00,25.0,32.0,14.0,26.133333333333333,29.660283682198674
2020-06-03 05:00:00+00:00,24.0,28.0,12.0,27.28333333333333,29.018352866374563
2020-06-03 06:00:00+00:00,26.0,30.0,8.0,27.58333333333333,28.563780361058534
2020-06-03 07:00:00+00:00,24.0,31.0,397.0,24.98076923076923,27.087311235643984
2020-06-03 08:00:00+00:00,21.0,27.0,288.0,31.71052631578948,26.00046332129626
2020-06-03 09:00:00+00:00,25.0,40.0,0.0,24.183333333333334,26.49298106635041
2020-06-03 10:00:00+00:00,20.0,32.0,77.0,21.48333333333333,26.81124899097277
2020-06-03 11:00:00+00:00,19.0,26.0,128.0,28.616666666666667,26.363272993082717
2020-06-03 12:00:00+00:00,25.0,34.0,115.0,28.0,26.944032449948885
2020-06-03 13:00:00+00:00,26.0,31.0,1.0,25.683333333333334,26.412642902026338
2020-06-03 14:00:00+00:00,23.0,29.0,0.0,28.15,26.2956975861356
2020-06-03 15:00:00+00:00,21.0,34.0,4.0,28.23333333333333,26.594563957502157
2020-06-03 16:00:00+00:00,22.0,34.0,8.0,24.48333333333333,25.97279598827059
