time,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10,in_pm10_Seasonal_Trend
2020-11-01 00:00:00+00:00,4.0,6.0,3.0,4.6,4.571560862654459
2020-11-01 01:00:00+00:00,4.0,6.0,7.0,4.133333333333334,4.215154194630753
2020-11-01 02:00:00+00:00,3.0,6.0,8.0,3.2033898305084745,3.8739046283970326
2020-11-01 03:00:00+00:00,3.0,4.0,7.0,3.0,3.6926722289138847
2020-11-01 04:00:00+00:00,3.0,3.0,8.0,3.0,3.4649531713319517
2020-11-01 05:00:00+00:00,3.0,3.0,11.0,3.0,3.3688327795152735
2020-11-01 06:00:00+00:00,3.0,3.0,11.0,3.05,3.344883393636538
2020-11-01 07:00:00+00:00,3.0,4.0,12.0,3.933333333333333,3.7186956487722984
2020-11-01 08:00:00+00:00,3.0,5.0,17.0,4.783333333333333,3.7290005710450886
2020-11-01 09:00:00+00:00,4.0,6.0,28.0,4.65,3.6877510048113677
2020-11-01 10:00:00+00:00,4.0,6.0,50.0,3.716981132075472,3.851756700566313
2020-11-01 11:00:00+00:00,3.0,5.0,4.0,3.25,3.9121328810796188
2020-11-01 12:00:00+00:00,3.0,4.0,4.0,3.566666666666667,3.780298203548654
2020-11-01 13:00:00+00:00,3.0,4.0,4.0,3.216666666666667,3.392063103384204
2020-11-01 14:00:00+00:00,3.0,4.0,8.0,3.0166666666666666,3.183026286687842
2020-11-01 15:00:00+00:00,3.0,4.0,21.0,2.8833333333333333,2.771812790272403
2020-11-01 16:00:00+00:00,2.0,3.0,28.0,2.0166666666666666,2.3758013192767766
2020-11-01 17:00:00+00:00,2.0,3.0,22.0,1.4833333333333334,2.092187967412674
2020-11-01 18:00:00+00:00,1.0,2.0,21.0,1.0166666666666666,1.812087957449789
2020-11-01 19:00:00+00:00,1.0,2.0,19.0,1.0,1.5350151846807296
2020-11-01 20:00:00+00:00,1.0,1.0,19.0,1.0,1.2363281071151502
2020-11-01 21:00:00+00:00,1.0,1.0,18.0,1.0833333333333333,1.391577004704502
2020-11-01 22:00:00+00:00,1.0,2.0,20.0,1.6101694915254237,1.3756465271569873
2020-11-01 23:00:00+00:00,1.0,2.0,0.0,1.933333333333333,1.5224921990185039
2020-11-02 00:00:00+00:00,1.0,2.0,4.0,2.0166666666666666,1.932422027138259
2020-11-02 01:00:00+00:00,2.0,3.0,8.0,2.583333333333333,2.3118458266991837
2020-11-02 02:00:00+00:00,2.0,4.0,7.0,3.288135593220339,2.6419159110729815
2020-11-02 03:00:00+00:00,2.0,4.0,6.0,3.4,2.8307994549763285
2020-11-02 04:00:00+00:00,2.0,4.0,4.0,3.4,3.4622388287561567
2020-11-02 05:00:00+00:00,2.0,4.0,5.0,3.75,5.205832160732451
2020-11-02 06:00:00+00:00,3.0,5.0,5.0,5.183333333333334,9.612201642117778
2020-11-02 07:00:00+00:00,4.0,6.0,4.0,14.866666666666667,13.635045110269816
2020-11-02 08:00:00+00:00,4.0,31.0,6.0,33.96666666666667,16.026091185859794
2020-11-02 09:00:00+00:00,28.0,40.0,226.0,30.866666666666667,17.208542222614543
2020-11-02 10:00:00+00:00,18.0,38.0,1.0,19.88135593220339,18.51316426530724
2020-11-02 11:00:00+00:00,14.0,27.0,0.0,11.683333333333334,19.780317924801356
2020-11-02 12:00:00+00:00,7.0,17.0,0.0,13.7,18.381054113920506
2020-11-02 13:00:00+00:00,10.0,18.0,72.0,12.883333333333333,13.730280738162975
2020-11-02 14:00:00+00:00,5.0,22.0,2.0,5.716666666666667,11.649048338679824
2020-11-02 15:00:00+00:00,4.0,7.0,2.0,1.95,14.78351652887836
2020-11-02 16:00:00+00:00,0.0,6.0,36.0,15.716666666666669,17.480253279918823
2020-11-02 17:00:00+00:00,0.0,75.0,193.0,41.56666666666667,17.02535151308771
2020-11-02 18:00:00+00:00,16.0,73.0,334.0,30.566666666666663,15.88060041067706
2020-11-02 19:00:00+00:00,12.0,54.0,325.0,11.333333333333334,15.383717552177165
2020-11-02 20:00:00+00:00,5.0,24.0,246.0,3.7,15.330845709914387
2020-11-02 21:00:00+00:00,3.0,6.0,224.0,2.8833333333333333,13.456756167574092
2020-11-02 22:00:00+00:00,2.0,3.0,218.0,2.1186440677966103,7.738560919515972
2020-11-02 23:00:00+00:00,2.0,3.0,0.0,2.0166666666666666,3.5138690991278643
2020-11-03 00:00:00+00:00,2.0,3.0,3.0,1.2833333333333334,1.9208720942015105
2020-11-03 01:00:00+00:00,1.0,2.0,10.0,1.0,1.683263848933719
