time,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10,in_pm10_Seasonal_Trend
2022-05-01 00:00:00+00:00,59.0,69.0,25.0,51.7,52.42203707761578
2022-05-01 01:00:00+00:00,55.0,66.0,25.0,51.7,47.801771886374624
2022-05-01 02:00:00+00:00,41.0,61.0,25.0,39.05,43.51481878188815
2022-05-01 03:00:00+00:00,35.0,46.0,24.0,33.166666666666664,39.0631811796771
2022-05-01 04:00:00+00:00,29.0,37.0,22.0,25.516666666666666,34.99085915025285
2022-05-01 05:00:00+00:00,19.0,31.0,20.0,20.9,29.80271309068515
2022-05-01 06:00:00+00:00,17.0,25.0,14.0,20.2,24.716523595410973
2022-05-01 07:00:00+00:00,15.0,23.0,14.0,17.1,21.04346564904439
2022-05-01 08:00:00+00:00,14.0,22.0,16.0,16.45,18.59700998161276
2022-05-01 09:00:00+00:00,13.0,20.0,15.0,15.25,17.319580686650088
2022-05-01 10:00:00+00:00,11.0,21.0,10.0,16.883333333333333,16.339371655867584
2022-05-01 11:00:00+00:00,13.0,21.0,10.0,15.083333333333334,15.421811531205238
2022-05-01 12:00:00+00:00,11.0,19.0,10.0,13.7,14.071760709732766
2022-05-01 13:00:00+00:00,11.0,17.0,8.0,10.783333333333331,12.959380738268118
2022-05-01 14:00:00+00:00,6.0,15.0,7.0,9.366666666666667,11.888703744282488
2022-05-01 15:00:00+00:00,6.0,13.0,9.0,9.016666666666667,11.073200457803237
2022-05-01 16:00:00+00:00,7.0,12.0,14.0,9.666666666666666,11.181485448554849
2022-05-01 17:00:00+00:00,6.0,13.0,14.0,12.016666666666667,11.71794308443901
2022-05-01 18:00:00+00:00,9.0,17.0,13.0,14.35,13.498002007395714
2022-05-01 19:00:00+00:00,11.0,18.0,17.0,17.116666666666667,15.212236900208955
2022-05-01 20:00:00+00:00,14.0,20.0,20.0,20.25,17.64271407160145
2022-05-01 21:00:00+00:00,16.0,26.0,23.0,23.08333333333333,20.27917993475868
2022-05-01 22:00:00+00:00,17.0,27.0,26.0,26.383333333333333,23.16843855304133
2022-05-01 23:00:00+00:00,20.0,32.0,30.0,30.03333333333333,26.255294972364375
2022-05-02 00:00:00+00:00,25.0,35.0,30.0,33.083333333333336,29.248895465391392
2022-05-02 01:00:00+00:00,26.0,39.0,32.0,34.46666666666667,32.414668674062376
2022-05-02 02:00:00+00:00,30.0,39.0,33.0,37.73333333333333,34.76461785258991
2022-05-02 03:00:00+00:00,32.0,43.0,32.0,39.41666666666666,37.15938073826812
2022-05-02 04:00:00+00:00,35.0,48.0,30.0,41.25,40.6077513633301
2022-05-02 05:00:00+00:00,37.0,50.0,27.0,43.5,43.096414743517514
2022-05-02 06:00:00+00:00,34.0,54.0,25.0,56.083333333333336,45.04398544855484
2022-05-02 07:00:00+00:00,42.0,72.0,22.0,51.34583333333333,45.68341927491519
2022-05-02 08:00:00+00:00,67.0,116.0,14.0,46.60833333333333,45.78490676930047
2022-05-02 09:00:00+00:00,77.0,108.0,37.0,41.87083333333334,43.208665471637524
2022-05-02 10:00:00+00:00,43.0,82.0,33.0,37.13333333333333,40.59628550017288
2022-05-02 11:00:00+00:00,28.0,46.0,15.0,24.933333333333334,35.63513231571106
2022-05-02 12:00:00+00:00,20.0,31.0,59.0,25.566666666666663,31.38450998161276
2022-05-02 13:00:00+00:00,21.0,30.0,16.0,23.266666666666666,28.07731878188818
2022-05-02 14:00:00+00:00,17.0,29.0,13.0,22.433333333333334,25.472704989200917
2022-05-02 15:00:00+00:00,19.0,27.0,55.0,21.966666666666665,24.050382959776666
2022-05-02 16:00:00+00:00,18.0,25.0,22.0,23.3,23.443189281161338
2022-05-02 17:00:00+00:00,20.0,27.0,17.0,24.183333333333334,23.066523595410974
2022-05-02 18:00:00+00:00,20.0,31.0,19.0,22.4,23.18870374428249
2022-05-02 19:00:00+00:00,20.0,26.0,23.0,23.28333333333333,23.66843855304133
2022-05-02 20:00:00+00:00,19.0,27.0,24.0,26.03333333333333,24.588628305697707
2022-05-02 21:00:00+00:00,23.0,30.0,24.0,26.633333333333333,25.39651451301044
2022-05-02 22:00:00+00:00,23.0,31.0,26.0,26.916666666666668,26.671811531205236
2022-05-02 23:00:00+00:00,23.0,31.0,26.0,28.616666666666667,27.643189281161337
2022-05-03 00:00:00+00:00,25.0,32.0,23.0,30.116666666666667,28.78319026207764
2022-05-03 01:00:00+00:00,27.0,34.0,21.0,30.916666666666668,29.83870374428249
2022-05-03 02:00:00+00:00,27.0,35.0,21.0,31.616666666666667,31.639867124469905
2022-05-03 03:00:00+00:00,29.0,34.0,22.0,35.333333333333336,33.89815211522152
2022-05-03 04:00:00+00:00,30.0,40.0,23.0,40.083333333333336,35.33222879872472
2022-05-03 05:00:00+00:00,34.0,46.0,22.0,41.23333333333333,36.671811531205236
2022-05-03 06:00:00+00:00,37.0,46.0,22.0,38.31666666666667,36.28128451925657
2022-05-03 07:00:00+00:00,34.0,44.0,21.0,36.5,35.847475976363356
2022-05-03 08:00:00+00:00,32.0,42.0,9.0,29.9,34.17203707761582
2022-05-03 09:00:00+00:00,25.0,39.0,87.0,28.933333333333334,31.911295695898477
2022-05-03 10:00:00+00:00,25.0,33.0,15.0,25.516666666666666,30.038628305697706
2022-05-03 11:00:00+00:00,21.0,31.0,70.0,25.1,28.08699070348663
2022-05-03 12:00:00+00:00,20.0,29.0,30.0,26.633333333333333,26.14800200739571
2022-05-03 13:00:00+00:00,23.0,31.0,47.0,24.316666666666663,24.038427376399433
2022-05-03 14:00:00+00:00,20.0,28.0,44.0,19.933333333333334,22.23319026207764
2022-05-03 15:00:00+00:00,11.0,30.0,47.0,16.85,20.574418029996774
2022-05-03 16:00:00+00:00,12.0,21.0,14.0,16.65,18.930343314946096
2022-05-03 17:00:00+00:00,14.0,21.0,8.0,15.816666666666666,17.1791044961739
2022-05-03 18:00:00+00:00,11.0,18.0,8.0,14.433333333333334,15.398895465391393
2022-05-03 19:00:00+00:00,12.0,17.0,14.0,12.883333333333333,14.631335340729047
2022-05-03 20:00:00+00:00,10.0,17.0,20.0,11.516666666666667,13.747951185923242
2022-05-03 21:00:00+00:00,9.0,14.0,36.0,11.566666666666666,12.847475976363356
2022-05-03 22:00:00+00:00,10.0,14.0,40.0,12.383333333333333,11.660132315711058
2022-05-03 23:00:00+00:00,10.0,14.0,43.0,10.7,10.80653379113657
2022-05-04 00:00:00+00:00,9.0,14.0,41.0,9.416666666666666,10.548152115221518
2022-05-04 01:00:00+00:00,8.0,11.0,39.0,9.3,10.489371655867583
2022-05-04 02:00:00+00:00,7.0,11.0,39.0,9.583333333333334,10.662287721681428
2022-05-04 03:00:00+00:00,8.0,13.0,40.0,10.766666666666667,10.162236900208956
2022-05-04 04:00:00+00:00,7.0,13.0,38.0,9.783333333333331,10.821285500172879
2022-05-04 05:00:00+00:00,7.0,12.0,33.0,10.6,12.255370410949153
2022-05-04 06:00:00+00:00,7.0,14.0,28.0,15.666666666666666,13.199390933993712
2022-05-04 07:00:00+00:00,11.0,19.0,16.0,21.366666666666667,14.576723543792944
2022-05-04 08:00:00+00:00,16.0,29.0,16.0,16.75,15.365562132058058
2022-05-04 09:00:00+00:00,11.0,22.0,93.0,17.733333333333334,20.42419248358619
2022-05-04 10:00:00+00:00,14.0,25.0,21.0,15.95,25.240014677986736
